Date,Year,Month,Day,Mean Temp (°C),Min Temp (°C),Max Temp (°C),Total Precip (mm),Spd of Max Gust (km/h),Pressure
02/04/2020,2020,2,4,27.4,22.6,32.3,0,0,0
02/05/2020,2020,2,5,28.6,24.7,32,0,0,0
02/06/2020,2020,2,6,28,23.65,32.14999999999999,0,0,0
02/07/2020,2020,2,7,28.6,24.7,32,0,0,0
02/08/2020,2020,2,8,28.3,21.5,35,0,0,0
02/09/2020,2020,2,9,28.3,23.9,32.2,0,0,0
02/10/2020,2020,2,10,28.8,26.8,33.5,0,0,0
02/11/2020,2020,2,11,28.550000000000004,25.35,32.85,0,0,0
02/12/2020,2020,2,12,28.8,26.8,33.5,0,0,0
13/02/2020,2020,2,13,28.5,23.5,35.2,0,0,0
14/02/2020,2020,2,14,28.3,23.3,36,0,0,0
15/02/2020,2020,2,15,28.5,24.8,33,0,0,0
16/02/2020,2020,2,16,28.9,25.6,32.6,0,0,0
17/02/2020,2020,2,17,29.5,25.200000000000003,32.4,0,0,0
18/02/2020,2020,2,18,29.7,25.6,32.6,0,0,0
19/02/2020,2020,2,19,29.6,27.3,33,0,0,0
20/02/2020,2020,2,20,29.65,27.3,32.8,0,0,0
21/02/2020,2020,2,21,30.2,26.7,33.1,0,0,0
22/02/2020,2020,2,22,30.1,27.3,33.5,0,0,0
23/02/2020,2020,2,23,30.2,27.9,33.2,0,0,0
24/02/2020,2020,2,24,30.4,27.6,33,0,0,0
25/02/2020,2020,2,25,30.3,27.9,33.10000000000001,0,0,0
26/02/2020,2020,2,26,30.4,25.2,33,0,0,0
27/02/2020,2020,2,27,30.4,25.2,33.1,0,0,0
28/02/2020,2020,2,28,30.4,25.2,33.1,0,0,0
29/02/2020,2020,2,29,30.4,25.2,33.1,0,0,0
03/01/2020,2020,3,1,30.5,25.2,33.1,0,0,0
03/02/2020,2020,3,2,30.3,25.2,33.3,0,0,0
03/03/2020,2020,3,3,28.1,24.2,30,41.9,0,0
03/04/2020,2020,3,4,30.2,24.2,32.7,0,0,0
03/05/2020,2020,3,5,29.15,24.2,31.35,20.95,0,0
03/06/2020,2020,3,6,28.8,25.2,33.3,0,0,0
03/07/2020,2020,3,7,28.7,25.2,32,16,0,0
03/08/2020,2020,3,8,28.75,25.2,32.65,16,0,0
03/09/2020,2020,3,9,30.2,25.2,33,16,0,0
03/10/2020,2020,3,10,30.2,25.2,33,0,0,0
03/11/2020,2020,3,11,30,27.9,32.8,0,0,0
03/12/2020,2020,3,12,29.6,26.7,32.1,3,0,0
13/03/2020,2020,3,13,29.9,27.3,32.4,0,0,0
14/03/2020,2020,3,14,29.75,26.7,32.25,1.5,0,0
15/03/2020,2020,3,15,29.9,25.2,32.4,0,0,0
16/03/2020,2020,3,16,28.2,25.2,31.3,0,0,0
17/03/2020,2020,3,17,28.2,25.2,31.3,0,0,0
18/03/2020,2020,3,18,29.4,25.2,31.5,0,0,0
19/03/2020,2020,3,19,28.9,27.9,32,0,0,0
20/03/2020,2020,3,20,29.15,27.9,31.75,0,0,0
21/03/2020,2020,3,21,28.6,27,31.5,0,0,0
22/03/2020,2020,3,22,28.6,27,31.3,0,0,0
23/03/2020,2020,3,23,28.1,27,29.4,0,0,0
24/03/2020,2020,3,24,25.8,25.2,27.4,0,0,0
25/03/2020,2020,3,25,26.95,25.2,28.4,0,0,0
26/03/2020,2020,3,26,27.7,25.2,30.3,0,0,0
27/03/2020,2020,3,27,28.2,25.2,31.4,0,0,0
28/03/2020,2020,3,28,28.6,25.2,31.1,0,0,0
29/03/2020,2020,3,29,28.7,25.2,31.2,0,0,0
30/03/2020,2020,3,30,28.7,25.2,31.3,0,0,0
31/03/2020,2020,3,31,28.7,25.2,31.25,0,0,0
04/01/2020,2020,4,1,28.7,25.2,31.3,0,0,0
04/02/2020,2020,4,2,28.5,25.2,31.2,0,0,0
04/03/2020,2020,4,3,29.4,25.2,32.2,0,0,0
04/04/2020,2020,4,4,28.95,25.2,31.700000000000003,0,0,0
04/05/2020,2020,4,5,28.7,24.8,32.1,13,0,0
04/06/2020,2020,4,6,29.2,24.8,32.3,0,0,0
04/07/2020,2020,4,7,28.95,24.8,32.2,6.5,0,0
04/08/2020,2020,4,8,29.7,25.2,32.5,0,0,0
04/09/2020,2020,4,9,29.8,25.2,32.5,0.5,0,0
04/10/2020,2020,4,10,28.5,26.7,30.6,0,0,0
04/11/2020,2020,4,11,29.4,26.7,32.4,0.8,0,0
04/12/2020,2020,4,12,30.2,26.7,32.6,0,0,0
13/04/2020,2020,4,13,30.3,25.2,33.2,0.4,0,0
14/04/2020,2020,4,14,30.250000000000004,25.2,32.900000000000006,0,0,0
15/04/2020,2020,4,15,30.4,29.4,33.1,0,0,0
16/04/2020,2020,4,16,30.6,28.1,32.6,0,0,0
17/04/2020,2020,4,17,29.6,28.75,33,0,0,0
18/04/2020,2020,4,18,30.1,28.1,33.2,0.5,0,0
19/04/2020,2020,4,19,29,25.2,32.4,0.3,0,0
20/04/2020,2020,4,20,29.6,26.2,32.3,0,0,0
21/04/2020,2020,4,21,29.4,26.2,32.4,0.15,0,0
22/04/2020,2020,4,22,29.5,26.2,32.349999999999994,0,0,0
23/04/2020,2020,4,23,29.4,25.2,32.4,0,0,0
24/04/2020,2020,4,24,28.2,25.2,31.3,0,0,0
25/04/2020,2020,4,25,29.4,25.2,32,0,0,0
26/04/2020,2020,4,26,26.4,22.1,29.1,36.1,0,0
27/04/2020,2020,4,27,27.9,22.1,30.55,36.1,0,0
28/04/2020,2020,4,28,27.6,22.9,31.5,7.9,0,0
29/04/2020,2020,4,29,27.6,22.9,31.5,7.9,0,0
30/04/2020,2020,4,30,27.6,22.9,31.5,7.9,0,0
05/01/2020,2020,5,1,28.6,24.5,31.2,0,0,0
05/02/2020,2020,5,2,30.1,24.5,32,0,0,0
05/03/2020,2020,5,3,27.5,24.5,29.3,0,0,0
05/04/2020,2020,5,4,28.8,25.2,30.65,0,0,0
05/05/2020,2020,5,5,27.5,25.2,29.3,0,0,0
05/06/2020,2020,5,6,29.9,25.2,32.3,0,0,0
05/07/2020,2020,5,7,29.9,25.2,32.3,0,0,0
05/08/2020,2020,5,8,30.2,25.2,32.5,0,0,0
05/09/2020,2020,5,9,29.7,25.2,32.5,0,0,0
05/10/2020,2020,5,10,27.7,25.2,31,0.3,0,0
05/11/2020,2020,5,11,27.9,24.6,31,7.9,0,0
05/12/2020,2020,5,12,27.8,24.6,31,4.1000000000000005,0,0
13/05/2020,2020,5,13,28.9,24.6,31,7.9,0,0
14/05/2020,2020,5,14,28.9,25.2,31,0,0,0
15/05/2020,2020,5,15,29.8,25.2,32.2,0,0,0
16/05/2020,2020,5,16,30.4,28.7,32.4,0,0,0
17/05/2020,2020,5,17,30.4,28.7,32.6,0,0,0
18/05/2020,2020,5,18,30.2,26.1,33.1,0,0,0
19/05/2020,2020,5,19,30.3,27.4,32.849999999999994,0,0,0
20/05/2020,2020,5,20,28.3,23.8,32.5,0,0,0
21/05/2020,2020,5,21,28.3,23.8,32.5,0,0,0
22/05/2020,2020,5,22,28.7,23.8,32.1,0,0,0
23/05/2020,2020,5,23,28.7,25.2,32.1,0,0,0
24/05/2020,2020,5,24,29.6,25.2,32.5,0,0,0
25/05/2020,2020,5,25,25.9,25.2,28,35.1,0,0
26/05/2020,2020,5,26,27.75,25.2,30.25,17.55,0,0
27/05/2020,2020,5,27,25.9,25.2,28,35.1,0,0
28/05/2020,2020,5,28,26.2,25.2,30.3,0,0,0
29/05/2020,2020,5,29,26.2,25.2,30.3,0,0,0
30/05/2020,2020,5,30,27.4,25.9,30.8,0,0,0
31/05/2020,2020,5,31,27.8,24.3,30.1,0,0,0
06/01/2020,2020,6,1,27.6,25.1,30.450000000000003,0,0,0
06/02/2020,2020,6,2,25.3,24.3,28.5,0,0,0
06/03/2020,2020,6,3,28.3,24,31.4,0,0,0
06/04/2020,2020,6,4,28.1,25.8,30.5,0,0,0
06/05/2020,2020,6,5,28.5,25.6,31,0,0,0
06/06/2020,2020,6,6,28.8,25.700000000000003,31.2,0,0,0
06/07/2020,2020,6,7,27.7,24,30.7,7.9,0,0
06/08/2020,2020,6,8,28.3,24.4,31.2,0,0,0
06/09/2020,2020,6,9,28,24.2,30.95,3.95,0,0
06/10/2020,2020,6,10,28.6,26.3,31,0,0,0
06/11/2020,2020,6,11,28.6,26.3,31,0,0,0
06/12/2020,2020,6,12,28.6,26.3,31,0,0,0
13/06/2020,2020,6,13,28.2,25.2,31.3,0,0,0
14/06/2020,2020,6,14,28,25.6,30.9,0,0,0
15/06/2020,2020,6,15,28,25.6,30.9,0,0,0
16/06/2020,2020,6,16,28.1,25.6,30.5,1.8,0,0
17/06/2020,2020,6,17,27.6,25.2,29.9,4.1,0,0
18/06/2020,2020,6,18,25.5,25.2,27.3,21.6,0,0
19/06/2020,2020,6,19,26.3,23.6,29.4,72.9,0,0
20/06/2020,2020,6,20,26.6,23.6,29.9,0.3,0,0
21/06/2020,2020,6,21,26.2,23.3,29.4,15,0,0
22/06/2020,2020,6,22,24.9,23.3,27.2,26.9,0,0
23/06/2020,2020,6,23,26.6,23.2,29.8,62,0,0
24/06/2020,2020,6,24,27.7,25.7,30.8,0,0,0
25/06/2020,2020,6,25,27.8,24.6,30.3,7.9,0,0
26/06/2020,2020,6,26,27.4,25.15,30.6,0,0,0
27/06/2020,2020,6,27,26.3,23,29.9,9.9,0,0
28/06/2020,2020,6,28,26.2,23,27.2,0,0,0
29/06/2020,2020,6,29,26.5,23,29.2,40.9,0,0
30/06/2020,2020,6,30,26.6,24.9,29,16,0,0
07/01/2020,2020,7,1,26.4,24.9,28.6,3,0,0
07/02/2020,2020,7,2,26.6,24.9,29.7,0.5,0,0
07/03/2020,2020,7,3,27.2,25.2,29.9,2,0,0
07/04/2020,2020,7,4,25.6,25.2,27,1,0,0
07/05/2020,2020,7,5,26.8,25.2,29.2,36.6,0,0
07/06/2020,2020,7,6,26.8,26,29.5,0,0,0
07/07/2020,2020,7,7,26.4,26,27.6,18.3,0,0
07/08/2020,2020,7,8,26.4,26,28.7,0,0,0
07/09/2020,2020,7,9,25.9,25.2,27.5,0,0,0
07/10/2020,2020,7,10,26.3,25.2,28.8,0,0,0
07/11/2020,2020,7,11,25.9,25.2,28.1,0,0,0
07/12/2020,2020,7,12,25.8,25.2,28.3,0,0,0
13/07/2020,2020,7,13,25.9,24.9,28.4,0,0,0
14/07/2020,2020,7,14,26,24.9,28.6,0,0,0
15/07/2020,2020,7,15,25.5,24.9,28.1,0,0,0
16/07/2020,2020,7,16,24.6,23.9,25.8,0,0,0
17/07/2020,2020,7,17,25,23.8,27.5,0,0,0
18/07/2020,2020,7,18,25.6,24,28,0,0,0
19/07/2020,2020,7,19,25.4,23.9,28.1,0,0,0
20/07/2020,2020,7,20,25.6,24,28.5,0,0,0
21/07/2020,2020,7,21,25.9,25.2,28.8,0,0,0
22/07/2020,2020,7,22,25.75,25.2,28.65,0,0,0
23/07/2020,2020,7,23,25.8,25.2,28.5,0,0,0
24/07/2020,2020,7,24,25.6,25.2,28.6,0,0,0
25/07/2020,2020,7,25,25.8,25.2,28.4,0,0,0
26/07/2020,2020,7,26,25.7,25.2,28.3,0,0,0
27/07/2020,2020,7,27,25.6,25.2,28.3,0,0,0
28/07/2020,2020,7,28,25.65,25.2,28.3,0,0,0
29/07/2020,2020,7,29,25.6,23.8,28.6,0,0,0
30/07/2020,2020,7,30,25.6,23.8,28.3,0,0,0
31/07/2020,2020,7,31,25.9,24.5,28,0,0,0
08/01/2020,2020,8,1,25.75,24.5,28.15,0,0,0
08/02/2020,2020,8,2,25.9,24.5,28.3,0,0,0
08/03/2020,2020,8,3,25.9,25.2,28.3,0,0,0
08/04/2020,2020,8,4,25.3,23.9,28,0,0,0
08/05/2020,2020,8,5,25.3,24,28.1,0,0,0
08/06/2020,2020,8,6,25.1,23.9,27.8,0,0,0
08/07/2020,2020,8,7,24.7,23.9,26.9,0,0,0
08/08/2020,2020,8,8,24.9,23.9,27.35,0,0,0
08/09/2020,2020,8,9,25,23.9,27.4,0,0,0
08/10/2020,2020,8,10,25.1,24,28,0,0,0
08/11/2020,2020,8,11,25.3,23.8,27.8,0,0,0
08/12/2020,2020,8,12,25.200000000000003,23.9,27.9,0,0,0
13/08/2020,2020,8,13,25.1,22.7,27.6,0.3,0,0
14/08/2020,2020,8,14,24.9,23.5,27.7,0,0,0
15/08/2020,2020,8,15,25.4,23.8,28.4,0.15,0,0
16/08/2020,2020,8,16,25.8,23.65,28.7,0,0,0
17/08/2020,2020,8,17,25.7,23.8,28.3,0,0,0
18/08/2020,2020,8,18,25.8,25.2,28.6,0,0,0
19/08/2020,2020,8,19,25.3,25.2,28.7,0,0,0
20/08/2020,2020,8,20,25.550000000000004,25.2,28.65,0,0,0
21/08/2020,2020,8,21,25.4,25.2,28.2,0,0,0
22/08/2020,2020,8,22,25.4,25.2,28.2,0,0,0
23/08/2020,2020,8,23,25.4,23.9,28.5,0,0,0
24/08/2020,2020,8,24,25.6,23.9,27.7,0,0,0
25/08/2020,2020,8,25,25.5,23.9,28.3,0,0,0
26/08/2020,2020,8,26,25.7,25.2,28.1,0,0,0
27/08/2020,2020,8,27,26,25.2,28.8,0,0,0
28/08/2020,2020,8,28,26.3,25.2,29.3,0,0,0
29/08/2020,2020,8,29,26.15,25.2,29.05,0,0,0
30/08/2020,2020,8,30,26.3,25.2,29.1,0,0,0
31/08/2020,2020,8,31,26.4,25.2,29.2,0,0,0
09/01/2020,2020,9,1,25.9,25.2,27.9,0,0,0
09/02/2020,2020,9,2,25.8,25.2,27.9,2,0,0
09/03/2020,2020,9,3,26.6,25.2,29.4,1,0,0
09/04/2020,2020,9,4,26.9,25.2,29.1,0,0,0
09/05/2020,2020,9,5,26.4,24.6,29.3,1.5,0,0
09/06/2020,2020,9,6,26.3,24.6,28.7,1,0,0
09/07/2020,2020,9,7,26.6,24.6,29,2.5,0,0
09/08/2020,2020,9,8,26.45,24.6,28.85,1.75,0,0
09/09/2020,2020,9,9,26.6,25.2,29,2.5,0,0
09/10/2020,2020,9,10,26.2,24.9,28.9,25.9,0,0
09/11/2020,2020,9,11,26.8,24.9,29.6,0,0,0
09/12/2020,2020,9,12,26.9,24.9,29.7,12.95,0,0
13/09/2020,2020,9,13,25.3,22.6,29.4,37.1,0,0
14/09/2020,2020,9,14,26.7,24,29,0,0,0
15/09/2020,2020,9,15,24.6,23.3,27.2,18.55,0,0
16/09/2020,2020,9,16,25.3,24,28.6,0,0,0
17/09/2020,2020,9,17,24.950000000000003,25.2,27.90000000000001,0,0,0
18/09/2020,2020,9,18,26.7,24,29.4,0,0,0
19/09/2020,2020,9,19,25.8,24,28.1,15,0,0
20/09/2020,2020,9,20,25.9,25,26.5,0,0,0
21/09/2020,2020,9,21,27.2,25,29.8,0.5,0,0
22/09/2020,2020,9,22,27.3,25,29.6,0,0,0
23/09/2020,2020,9,23,27.2,25.6,29.3,0.25,0,0
24/09/2020,2020,9,24,25,25.6,26.6,0,0,0
25/09/2020,2020,9,25,26.1,25.6,27.95,0,0,0
26/09/2020,2020,9,26,25.6,25.2,29.3,0,0,0
27/09/2020,2020,9,27,25.6,25.2,29.3,0,0,0
28/09/2020,2020,9,28,27.4,25.2,29.7,0,0,0
29/09/2020,2020,9,29,27.4,25.2,29.7,0,0,0
30/09/2020,2020,9,30,26.9,25.2,29.6,1,0,0
10/01/2020,2020,10,1,26.9,25.2,29.6,1,0,0
10/02/2020,2020,10,2,26.9,25.2,29.4,1,0,0
10/03/2020,2020,10,3,27.3,25.2,29.8,0,0,0
10/04/2020,2020,10,4,27.5,25.2,30.2,0,0,0
10/05/2020,2020,10,5,27.4,25.2,30.000000000000004,0,0,0
10/06/2020,2020,10,6,27.3,25.2,29,0,0,0
10/07/2020,2020,10,7,25.4,25.2,27.8,42.9,0,0
10/08/2020,2020,10,8,26.9,24.2,29.5,5.1,0,0
10/09/2020,2020,10,9,25.7,24.2,27.5,18,0,0
10/10/2020,2020,10,10,27.1,24.2,29.4,18,0,0
10/11/2020,2020,10,11,26.7,25.2,29.5,1,0,0
10/12/2020,2020,10,12,26.7,25.2,29.9,0.3,0,0
13/10/2020,2020,10,13,26.9,22.8,30,7.1,0,0
14/10/2020,2020,10,14,27.1,25.8,29.6,0,0,0
15/10/2020,2020,10,15,27.6,24.3,30.6,3,0,0
16/10/2020,2020,10,16,26.8,25.8,30.4,0.3,0,0
17/10/2020,2020,10,17,26.1,25,29.3,0,0,0
18/10/2020,2020,10,18,27.2,23.5,30.2,3,0,0
19/10/2020,2020,10,19,27.6,24.25,30.7,0.3,0,0
20/10/2020,2020,10,20,26.8,23.5,30.4,7.1,0,0
21/10/2020,2020,10,21,28,25.2,31,0,0,0
22/10/2020,2020,10,22,28.3,25.2,31.1,3.55,0,0
23/10/2020,2020,10,23,28.3,25.2,31.4,0,0,0
24/10/2020,2020,10,24,28.2,25.2,31.4,0,0,0
25/10/2020,2020,10,25,27,22.9,30.2,7.9,0,0
26/10/2020,2020,10,26,28.1,24.6,31,0.8,0,0
27/10/2020,2020,10,27,27.9,23.75,30.5,0,0,0
28/10/2020,2020,10,28,27.3,24.6,30.6,8.9,0,0
29/10/2020,2020,10,29,28.1,25.2,30.6,0,0,0
30/10/2020,2020,10,30,28.2,25.2,31.1,0,0,0
31/10/2020,2020,10,31,28.6,25.2,31.3,0,0,0
11/01/2020,2020,11,1,28.8,25.2,31.2,0,0,0
11/02/2020,2020,11,2,28,25.2,30.5,0,0,0
11/03/2020,2020,11,3,27.6,24.7,30.2,0,0,0
11/04/2020,2020,11,4,28.2,24.7,30.6,0,0,0
11/05/2020,2020,11,5,29,25.9,31.9,0,0,0
11/06/2020,2020,11,6,28.6,25.9,31.25,0,0,0
11/07/2020,2020,11,7,28.6,25.9,32.2,0,0,0
11/08/2020,2020,11,8,28.3,25.5,30.3,0,0,0
11/09/2020,2020,11,9,28.8,25.4,31.5,0.8,0,0
11/10/2020,2020,11,10,28.9,26,31.7,0.8,0,0
11/11/2020,2020,11,11,28.4,25.6,31.9,0,0,0
11/12/2020,2020,11,12,29.1,25,32,0.4,0,0
13/11/2020,2020,11,13,29.3,25.4,34.1,0,0,0
14/11/2020,2020,11,14,29.2,25.8,32.3,0,0,0
15/11/2020,2020,11,15,29.4,25.9,32.2,0,0,0
16/11/2020,2020,11,16,29.300000000000004,25.85,32.25,0,0,0
17/11/2020,2020,11,17,29.4,25.9,32.2,0,0,0
18/11/2020,2020,11,18,28.4,25.2,31.7,0,0,0
19/11/2020,2020,11,19,28.7,25.3,32,0,0,0
20/11/2020,2020,11,20,28.5,24.8,31.8,0,0,0
21/11/2020,2020,11,21,28.6,25.05,31.9,0,0,0
22/11/2020,2020,11,22,28.9,25.6,32.1,0,0,0
23/11/2020,2020,11,23,29.3,25.6,32.2,0,0,0
24/11/2020,2020,11,24,29.4,25.6,32.2,0,0,0
25/11/2020,2020,11,25,28.1,23.6,30.8,30,0,0
26/11/2020,2020,11,26,28.8,26.7,31.3,0,0,0
27/11/2020,2020,11,27,28.9,25.15,31.6,15,0,0
28/11/2020,2020,11,28,28.6,25.8,31.3,0,0,0
29/11/2020,2020,11,29,28.9,25,31.4,0,0,0
30/11/2020,2020,11,30,29,25.5,31.7,0,0,0
12/01/2020,2020,12,1,28.4,25.9,31.7,0,0,0
12/02/2020,2020,12,2,29.4,26.1,31.8,0,0,0
12/03/2020,2020,12,3,28.9,26,31.75,0,0,0
12/04/2020,2020,12,4,29.3,27.8,32,0,0,0
12/05/2020,2020,12,5,29.1,27,31.8,0,0,0
12/06/2020,2020,12,6,29.1,27.4,32,0,0,0
12/07/2020,2020,12,7,29,27,31.8,0,0,0
12/08/2020,2020,12,8,26.5,25.2,29.8,7.1,0,0
12/09/2020,2020,12,9,28.4,25.2,31.1,0,0,0
12/10/2020,2020,12,10,28.8,25.2,31.1,3.55,0,0
12/11/2020,2020,12,11,29.1,27.7,31.2,0,0,0
12/12/2020,2020,12,12,28.7,27.7,31.4,0,0,0
13/12/2020,2020,12,13,28.6,27.7,31.6,0,0,0
14/12/2020,2020,12,14,29.1,26.7,31.8,0,0,0
15/12/2020,2020,12,15,28.8,26.4,31.6,0,0,0
16/12/2020,2020,12,16,28.6,26.55,32.1,0,0,0
17/12/2020,2020,12,17,28.4,26,31.7,0,0,0
18/12/2020,2020,12,18,28.7,26,32.2,0,0,0
19/12/2020,2020,12,19,28.3,25.5,31.6,0,0,0
20/12/2020,2020,12,20,28.7,25.6,31.7,0,0,0
21/12/2020,2020,12,21,28.6,25.55,31.8,0,0,0
22/12/2020,2020,12,22,28.8,25.6,31.6,0,0,0
23/12/2020,2020,12,23,29.2,26,32,0,0,0
24/12/2020,2020,12,24,28.7,26.9,31.3,0,0,0
25/12/2020,2020,12,25,29.1,26.45,32,0,0,0
26/12/2020,2020,12,26,29.1,26,34.2,0,0,0
27/12/2020,2020,12,27,27.8,23.4,32.6,0,0,0
28/12/2020,2020,12,28,28.3,24.7,32.6,0.3,0,0
29/12/2020,2020,12,29,28.9,23.4,34.2,0,0,0
30/12/2020,2020,12,30,28.6,25,32.2,0.15,0,0
31/12/2020,2020,12,31,28.7,25.1,32.3,0,0,0
01/01/2021,2021,1,1,28.8,25.5,32.6,0,0,0
01/02/2021,2021,1,2,29.8,25.3,32.6,0,0,0
01/03/2021,2021,1,3,29.7,25.5,32.7,0,0,0
01/04/2021,2021,1,4,28.7,25.2,32.2,0,0,0
01/05/2021,2021,1,5,27.9,24,31.2,5.1,0,0
01/06/2021,2021,1,6,29.1,24,31.5,0,0,0
01/07/2021,2021,1,7,27.9,25,30.8,14,0,0
01/08/2021,2021,1,8,27.9,25,30.8,10.9,0,0
01/09/2021,2021,1,9,27.9,25,30.8,12.45,0,0
01/10/2021,2021,1,10,27.9,25.2,30.8,10.9,0,0
01/11/2021,2021,1,11,28.1,25.2,30.5,0,0,0
01/12/2021,2021,1,12,28.5,25.2,31.5,0,0,0
13/01/2021,2021,1,13,28.3,25.2,31,0,0,0
14/01/2021,2021,1,14,28.3,25.5,31,0,0,0
15/01/2021,2021,1,15,28.3,25.9,31,0.3,0,0
16/01/2021,2021,1,16,28.3,25.7,31,0.3,0,0
17/01/2021,2021,1,17,28.4,25.9,31.1,0.3,0,0
18/01/2021,2021,1,18,28.4,25.9,31.1,0,0,0
19/01/2021,2021,1,19,28.4,25.8,31.3,0,0,0
20/01/2021,2021,1,20,28.4,25.8,31.3,0,0,0
21/01/2021,2021,1,21,28.5,25.6,33.3,0,0,0
22/01/2021,2021,1,22,28.1,24.6,33,0,0,0
23/01/2021,2021,1,23,28.2,25.1,33.2,0,0,0
24/01/2021,2021,1,24,28.15,24.6,33.1,0,0,0
25/01/2021,2021,1,25,28.4,25.8,31.3,0,0,0
26/01/2021,2021,1,26,29.2,25.8,31.5,0,0,0
27/01/2021,2021,1,27,29,25.4,32,0,0,0
28/01/2021,2021,1,28,29.6,25.6,32.2,0,0,0
29/01/2021,2021,1,29,29.6,26.9,32.5,0,0,0
30/01/2021,2021,1,30,29.6,26.9,32.35000000000001,0,0,0
31/01/2021,2021,1,31,29.3,26.6,32.2,0,0,0
02/01/2021,2021,2,1,29.4,26.4,32.1,0,0,0
02/02/2021,2021,2,2,29.6,26.5,32.3,0,0,0
02/03/2021,2021,2,3,29.6,26.4,32,0,0,0
02/04/2021,2021,2,4,29.7,26.8,32,0,0,0
02/05/2021,2021,2,5,29.8,27.1,32.2,0.3,0,0
02/06/2021,2021,2,6,29.9,27.2,32.6,0,0,0
02/07/2021,2021,2,7,29.8,27.15,33,0.15,0,0
02/08/2021,2021,2,8,29.5,27.2,32.4,0,0,0
02/09/2021,2021,2,9,29.3,26,32.4,0,0,0
02/10/2021,2021,2,10,29.4,26,32.4,0,0,0
02/11/2021,2021,2,11,29.3,26,32.4,0,0,0
02/12/2021,2021,2,12,28.2,25.2,31.3,0,0,0
13/02/2021,2021,2,13,30.7,25.2,33.1,0,0,0
14/02/2021,2021,2,14,29.3,25.2,31.6,9.9,0,0
15/02/2021,2021,2,15,29.6,25.2,32.3,1,0,0
16/02/2021,2021,2,16,30.2,25.2,32.5,0,0,0
17/02/2021,2021,2,17,29.9,25.2,33.1,0.5,0,0
18/02/2021,2021,2,18,29.5,26.6,33.8,0,0,0
19/02/2021,2021,2,19,29.7,26.6,33.45,0,0,0
20/02/2021,2021,2,20,29.5,26.6,33.8,0,0,0
21/02/2021,2021,2,21,29.1,25.2,32.2,0,0,0
22/02/2021,2021,2,22,29.3,25.2,32.1,0,0,0
23/02/2021,2021,2,23,29.9,25.2,32.4,0,0,0
24/02/2021,2021,2,24,29.6,25.2,32.25000000000001,0,0,0
25/02/2021,2021,2,25,28.2,25.2,29.3,0,0,0
26/02/2021,2021,2,26,28.2,25.2,29.3,0,0,0
27/02/2021,2021,2,27,29.2,25.2,32.3,0,0,0
28/02/2021,2021,2,28,28.9,25.2,32.3,0,0,0
03/01/2021,2021,3,1,30,25.2,32.7,0,0,0
03/02/2021,2021,3,2,29.45,25.2,32.50000000000001,0,0,0
03/03/2021,2021,3,3,30.3,28,33.1,0,0,0
03/04/2021,2021,3,4,30.3,28,33.1,0,0,0
03/05/2021,2021,3,5,30.4,28,33.5,0,0,0
03/06/2021,2021,3,6,30.6,27.4,33.2,0,0,0
03/07/2021,2021,3,7,30.3,27.4,33.2,0,0,0
03/08/2021,2021,3,8,30.6,27.4,33.3,0,0,0
